1633219200000,47634.89000000,47808.19000000,47088.00000000,47272.06000000,2272.95270000,1633222799999,107904189.39109300,81063,1088.14971000,51665900.16173900,0
1633222800000,47274.57000000,47609.88000000,47223.27000000,47516.37000000,1187.82173000,1633226399999,56283615.46028580,41056,560.82324000,26576676.82540880,0
1633226400000,47516.38000000,47769.99000000,47500.00000000,47620.36000000,941.31649000,1633229999999,44849333.90654670,33707,472.71791000,22525661.33318880,0
1633230000000,47620.37000000,47963.00000000,47534.34000000,47898.66000000,826.12062000,1633233599999,39409900.78483450,29452,415.96678000,19844616.39636750,0
1633233600000,47894.44000000,47963.00000000,47788.34000000,47890.78000000,633.78950000,1633237199999,30334656.23094020,23300,317.28916000,15187004.28381990,0
1633237200000,47890.78000000,48100.00000000,47860.11000000,47990.14000000,735.55957000,1633240799999,35315833.78097460,28818,408.16678000,19597373.41647710,0
1633240800000,47990.13000000,48057.00000000,47896.93000000,47972.99000000,617.25174000,1633244399999,29608213.03660480,33180,276.33061000,13255586.54121110,0
1633244400000,47970.15000000,47970.16000000,47814.00000000,47895.99000000,569.31948000,1633247999999,27261247.08438600,28328,251.36396000,12035926.34103800,0
1633248000000,47896.00000000,47983.38000000,47798.50000000,47823.99000000,838.17079000,1633251599999,40148139.81165880,28691,362.20316000,17349923.02872160,0
1633251600000,47823.98000000,47869.00000000,47600.00000000,47830.09000000,1489.72226000,1633255199999,71100989.05229290,47395,699.09369000,33365552.38336330,0
1633255200000,47830.09000000,47953.20000000,47730.00000000,47812.32000000,625.24084000,1633258799999,29916774.33500020,25487,302.24980000,14462432.79481900,0
1633258800000,47812.32000000,48048.00000000,47778.05000000,47974.86000000,972.55548000,1633262399999,46637893.44820090,31364,526.52952000,25250371.91403530,0
1633262400000,47974.86000000,48090.00000000,47808.14000000,47964.43000000,804.97466000,1633265999999,38615673.82946900,28239,387.15597000,18574786.93435560,0
1633266000000,47964.44000000,48150.00000000,47841.00000000,48052.50000000,1147.51808000,1633269599999,55117267.01939370,39471,589.64298000,28323573.67831390,0
1633269600000,48052.50000000,48105.60000000,47892.99000000,47965.64000000,997.50451000,1633273199999,47872047.14269650,37457,501.66887000,24077286.16390640,0
1633273200000,47965.64000000,48025.31000000,47799.18000000,47879.82000000,1251.80495000,1633276799999,59958482.65724370,47087,572.37057000,27418342.73141720,0
1633276800000,47879.81000000,48067.69000000,47821.96000000,48034.99000000,937.24598000,1633280399999,44951175.83936590,40941,500.39885000,24000503.46455070,0
1633280400000,48034.99000000,49228.08000000,47943.09000000,48910.24000000,4172.68238000,1633283999999,202840801.69678970,150604,2624.65506000,127641423.81810440,0
1633284000000,48910.23000000,49176.32000000,48541.33000000,48822.03000000,2520.10677000,1633287599999,123261369.49866750,82098,1228.18533000,60075143.30272040,0
1633287600000,48822.03000000,48960.98000000,48725.00000000,48774.76000000,977.20419000,1633291199999,47752637.16552880,37565,444.72240000,21731424.71485330,0
1633291200000,48774.76000000,48837.88000000,48400.59000000,48425.02000000,1312.92032000,1633294799999,63843395.19133050,48563,548.06746000,26658489.47754230,0
1633294800000,48425.02000000,48455.11000000,47601.89000000,47758.21000000,2613.26754000,1633298399999,125365742.33968540,92999,1222.46040000,58670483.07221970,0
1633298400000,47758.20000000,48200.00000000,47700.00000000,47984.94000000,1346.84410000,1633301999999,64681822.98266390,38469,630.70865000,30282402.61206660,0
1633302000000,47988.23000000,48320.00000000,47874.00000000,48200.01000000,1033.16133000,1633305599999,49733260.50492440,38960,495.89428000,23872161.01730930,0
