1639699200000,47632.38000000,47987.95000000,47390.43000000,47789.74000000,1660.09591000,1639702799999,79226133.53202030,44305,776.65281000,37077975.06305320,0
1639702800000,47789.74000000,47995.96000000,47705.87000000,47848.33000000,663.92448000,1639706399999,31775807.89562970,25612,317.47851000,15194433.13556440,0
1639706400000,47848.33000000,47876.28000000,47632.33000000,47810.01000000,610.47672000,1639709999999,29138512.09630420,24420,266.11200000,12702165.13271230,0
1639710000000,47810.02000000,47813.58000000,47650.00000000,47766.07000000,565.46767000,1639713599999,27001768.07071400,24038,259.08305000,12372193.58058660,0
1639713600000,47766.07000000,47950.00000000,47742.53000000,47913.02000000,655.02044000,1639717199999,31348460.20369620,24856,292.33649000,13989198.41262250,0
1639717200000,47913.02000000,47953.22000000,47575.76000000,47702.81000000,798.74138000,1639720799999,38148388.81852110,27388,389.18024000,18588168.10213350,0
1639720800000,47702.81000000,47738.07000000,47411.00000000,47419.95000000,872.46207000,1639724399999,41471269.38834670,28853,401.69768000,19095437.53508310,0
1639724400000,47419.95000000,47430.26000000,46749.55000000,47007.25000000,3210.23622000,1639727999999,150958214.01187350,82940,1270.78118000,59757905.69214060,0
1639728000000,47007.25000000,47195.00000000,46900.00000000,47136.35000000,1352.88765000,1639731599999,63656662.25851510,41942,661.31975000,31116088.81257480,0
1639731600000,47136.34000000,47288.27000000,46964.72000000,47228.94000000,1501.11062000,1639735199999,70777795.72217470,44532,774.28548000,36510470.13305770,0
1639735200000,47228.95000000,47247.83000000,46769.89000000,46954.96000000,1783.33015000,1639738799999,83833324.23515800,50380,830.06638000,39024284.36060990,0
1639738800000,46954.96000000,47298.54000000,46880.50000000,47112.43000000,1466.92351000,1639742399999,69142915.52547550,46806,716.23417000,33759957.08057090,0
1639742400000,47112.43000000,47363.36000000,46924.99000000,47039.43000000,1313.16795000,1639745999999,61913058.66055560,48011,636.35678000,30006225.16249470,0
1639746000000,47039.43000000,47242.47000000,46888.00000000,46950.03000000,1101.96482000,1639749599999,51885670.72105790,39695,477.11666000,22468219.04868350,0
1639749600000,46950.02000000,46999.99000000,45750.00000000,45971.01000000,6567.83547000,1639753199999,303717033.49625990,142205,2480.11397000,114695550.14776660,0
1639753200000,45971.02000000,46615.96000000,45456.00000000,46528.83000000,5536.45529000,1639756799999,254791406.88055660,134098,2616.89822000,120526811.75733340,0
1639756800000,46528.83000000,47440.10000000,46400.00000000,47077.30000000,3904.78593000,1639760399999,183187377.92828360,98491,1994.49207000,93587689.51496570,0
1639760400000,47077.29000000,47085.22000000,46625.00000000,46761.71000000,1221.67911000,1639763999999,57224439.93305290,44159,600.89676000,28147128.72078700,0
1639764000000,46761.71000000,47063.88000000,46616.99000000,46989.28000000,1078.55038000,1639767599999,50464236.53005170,36122,567.21223000,26537670.06233790,0
1639767600000,46989.28000000,47111.00000000,46685.67000000,46765.66000000,1066.09261000,1639771199999,49962992.10453300,35187,585.63133000,27446851.18427900,0
1639771200000,46765.66000000,46841.24000000,46157.56000000,46183.92000000,1566.14788000,1639774799999,72709702.55349520,47914,784.04695000,36403573.71774240,0
1639774800000,46183.93000000,47093.16000000,46111.12000000,46852.91000000,1374.59800000,1639778399999,64144543.87707620,45263,703.80009000,32827431.23662420,0
1639778400000,46852.90000000,46965.58000000,45565.58000000,46555.42000000,2349.76861000,1639781999999,108576386.11600840,90919,1047.66313000,48416068.95375620,0
1639782000000,46555.42000000,46568.43000000,46090.21000000,46131.20000000,882.76583000,1639785599999,40910248.95677240,33644,397.31599000,18414367.03759430,0
