1611446400000,32078.00000000,32086.75000000,31630.00000000,31876.35000000,2459.15967200,1611449999999,78349771.12170719,62163,1188.93801600,37879936.69394955,0
1611450000000,31876.35000000,32084.91000000,31752.81000000,31863.84000000,1404.06207100,1611453599999,44865889.76254837,41407,709.94800200,22689764.91278492,0
1611453600000,31860.76000000,32300.00000000,31784.66000000,32096.04000000,1774.93647700,1611457199999,56950530.36653801,47793,921.97673500,29583099.90476307,0
1611457200000,32096.04000000,32480.06000000,32020.00000000,32480.05000000,2128.03865000,1611460799999,68576072.72203130,52268,1164.64489800,37534165.61903892,0
1611460800000,32480.06000000,32879.99000000,32346.44000000,32811.05000000,4046.60390600,1611464399999,131610409.79547078,73491,1951.99568700,63495065.95413153,0
1611464400000,32811.77000000,32980.00000000,32720.00000000,32871.98000000,2869.47383800,1611467999999,94248893.12860491,62763,1481.37316600,48658117.69260505,0
1611468000000,32871.98000000,33071.00000000,32571.52000000,32757.02000000,2415.52054600,1611471599999,79159830.57866500,59405,1275.17520600,41805080.48814390,0
1611471600000,32757.03000000,32853.09000000,32511.76000000,32801.15000000,1803.94623200,1611475199999,58917815.12901980,47116,899.89054700,29396258.90373397,0
1611475200000,32797.21000000,33030.00000000,32570.00000000,32630.48000000,2135.76327500,1611478799999,69957475.67965592,52574,1023.22071400,33521420.25830454,0
1611478800000,32630.48000000,32758.92000000,32541.32000000,32641.58000000,1910.53862500,1611482399999,62405154.10436933,67671,924.56146100,30198367.73958076,0
1611482400000,32641.57000000,32724.66000000,32465.00000000,32693.74000000,1565.43584300,1611485999999,51027813.77741188,59213,803.08591700,26181675.30674694,0
1611486000000,32693.73000000,32893.93000000,32693.73000000,32833.37000000,1989.11672800,1611489599999,65191162.98986752,53700,1103.38713400,36164528.22372911,0
1611489600000,32833.37000000,32931.59000000,32128.15000000,32362.31000000,3068.96485000,1611493199999,99682557.97741842,73034,1319.80156100,42890256.31446244,0
1611493200000,32362.32000000,32415.37000000,32107.61000000,32227.29000000,2663.86867100,1611496799999,86059202.76695536,73644,1230.45338200,39746471.34880807,0
1611496800000,32227.30000000,32360.02000000,31929.31000000,32055.71000000,2195.43004700,1611500399999,70638742.72395953,64689,930.90311000,29955282.40894509,0
1611500400000,32055.72000000,32259.81000000,31858.68000000,31957.05000000,2011.06256700,1611503999999,64500082.81172732,64579,988.13913800,31692082.66396833,0
1611504000000,31956.90000000,32139.60000000,31500.00000000,31729.07000000,3614.85602400,1611507599999,114835132.79580004,100567,1691.20895300,53752991.40277353,0
1611507600000,31729.07000000,31986.12000000,31635.42000000,31851.60000000,2263.53497500,1611511199999,72128516.19621104,62475,1010.82686900,32212591.53995736,0
1611511200000,31851.59000000,31941.56000000,31766.81000000,31831.67000000,1377.99650000,1611514799999,43889526.64037461,40907,657.61149500,20947293.06741376,0
1611514800000,31831.66000000,31841.47000000,30900.00000000,31306.29000000,5345.53359600,1611518399999,167203010.02797071,112536,2064.37769800,64574402.14883323,0
1611518400000,31306.29000000,31757.17000000,31250.26000000,31673.26000000,2860.48241700,1611521999999,89998651.57598165,63740,1376.43030200,43326371.19291900,0
1611522000000,31673.26000000,31977.60000000,31573.31000000,31909.46000000,1744.66586500,1611525599999,55383548.29101627,67110,861.58659600,27352293.07232051,0
1611525600000,31909.46000000,32348.40000000,31650.00000000,32127.97000000,1991.43316400,1611529199999,63829956.46422534,67277,1078.18369300,34569390.58264187,0
1611529200000,32127.97000000,32369.59000000,32015.46000000,32259.90000000,2337.61342700,1611532799999,75199917.93817138,58165,1168.39891700,37594214.57639895,0
