1633824000000,54949.72000000,55199.00000000,54806.95000000,54905.27000000,3461.06245000,1633827599999,190365795.82116250,83476,1703.02955000,93670075.37036010,0
1633827600000,54905.27000000,54953.82000000,54381.12000000,54382.83000000,3872.44397000,1633831199999,211295223.64949850,101781,1879.02356000,102524189.58733740,0
1633831200000,54382.83000000,54768.78000000,54080.00000000,54633.52000000,3384.64108000,1633834799999,184459223.32240840,91062,1644.46721000,89638838.93854580,0
1633834800000,54633.51000000,55178.00000000,54576.55000000,55049.15000000,3070.40683000,1633838399999,168367139.17727940,72894,1549.16910000,84956293.08310970,0
1633838400000,55049.16000000,56000.00000000,54850.00000000,55873.06000000,5378.08127000,1633841999999,297540439.76618550,164065,3056.93603000,169176062.35146760,0
1633842000000,55873.05000000,56074.43000000,55389.17000000,55651.73000000,4160.86769000,1633845599999,231647306.63257260,115938,2182.93240000,121548667.13639280,0
1633845600000,55651.72000000,55840.00000000,55490.01000000,55607.80000000,3078.45395000,1633849199999,171261829.97864650,75483,1543.19945000,85851736.99025510,0
1633849200000,55607.80000000,55766.54000000,55411.86000000,55668.81000000,2811.70554000,1633852799999,156292298.67446000,73383,1401.59240000,77913675.79588740,0
1633852800000,55668.81000000,55928.00000000,55518.06000000,55564.19000000,3202.01964000,1633856399999,178334632.07977690,84593,1659.54335000,92428782.00973540,0
1633856400000,55564.18000000,55591.20000000,54790.25000000,54972.30000000,5128.21629000,1633859999999,282571802.05681270,140144,2469.36537000,136083158.15462530,0
1633860000000,54972.30000000,55162.00000000,54680.00000000,55007.59000000,3007.10210000,1633863599999,165422111.44926670,80535,1429.81279000,78666265.99374590,0
1633863600000,55007.58000000,55306.81000000,54800.12000000,55144.99000000,3015.39284000,1633867199999,165949979.49722150,78222,1453.40943000,79994351.05395210,0
1633867200000,55145.00000000,55190.11000000,54722.16000000,54941.73000000,2880.49261000,1633870799999,158296473.22797270,90171,1393.91619000,76598005.94157040,0
1633870800000,54941.73000000,55320.40000000,54638.00000000,55228.59000000,3366.05724000,1633874399999,185379015.42918070,91740,1648.46420000,90791743.12564900,0
1633874400000,55228.59000000,55461.48000000,55111.01000000,55122.13000000,2786.01080000,1633877999999,153943233.85777880,87653,1312.45055000,72523008.57083320,0
1633878000000,55121.86000000,55551.38000000,54980.01000000,55373.01000000,3593.43429000,1633881599999,198508450.02223470,90332,1779.27331000,98286034.00977460,0
1633881600000,55370.28000000,55482.90000000,55158.39000000,55471.07000000,2902.66825000,1633885199999,160573421.45689200,83823,1445.68013000,79977268.21092490,0
1633885200000,55471.07000000,55485.00000000,55000.00000000,55339.28000000,3452.28021000,1633888799999,190541639.02476200,106669,1715.38606000,94677306.30332400,0
1633888800000,55339.28000000,55393.56000000,55012.00000000,55312.65000000,2626.36046000,1633892399999,145025447.12150930,72961,1294.98872000,71508175.88101960,0
1633892400000,55312.65000000,55523.36000000,55213.28000000,55450.25000000,2817.11329000,1633895999999,155985854.06245490,71906,1444.25348000,79969908.67477470,0
1633896000000,55450.25000000,56561.31000000,55209.94000000,55429.80000000,8277.37964800,1633899599999,462009576.65563644,249261,4104.25741800,229121440.64078812,0
1633899600000,55429.80000000,55442.88000000,54400.00000000,54801.07000000,5993.41711000,1633903199999,328554825.24018000,163664,3167.80853000,173613787.46012160,0
1633903200000,54801.07000000,54973.74000000,54566.02000000,54913.45000000,3584.27213000,1633906799999,196272484.75797300,80349,1734.34756000,94976476.74586010,0
1633906800000,54913.45000000,54945.24000000,54333.85000000,54659.00000000,3387.95644000,1633910399999,185360122.42801040,77071,1643.60896000,89926994.81222420,0
