1638057600000,54716.47000000,54821.00000000,54268.77000000,54660.03000000,1468.12328000,1638061199999,80183883.79176660,43899,759.45462000,41478959.20069800,0
1638061200000,54660.03000000,54724.99000000,54097.50000000,54220.21000000,1685.46794000,1638064799999,91614759.80257060,50270,737.45755000,40082883.85498640,0
1638064800000,54220.21000000,54379.31000000,53666.60000000,54357.95000000,2696.78471000,1638068399999,145790674.56913020,82821,1352.39727000,73117864.78578640,0
1638068400000,54357.95000000,54433.49000000,54020.06000000,54137.31000000,1194.16491000,1638071999999,64774201.10210950,41353,575.38185000,31205908.14131240,0
1638072000000,54137.31000000,54207.72000000,53923.04000000,54049.56000000,1094.45882000,1638075599999,59167367.66753900,41358,580.86669000,31398760.55507130,0
1638075600000,54047.46000000,54387.15000000,53970.58000000,54377.42000000,870.19017000,1638079199999,47184602.58052470,34867,434.99457000,23586093.63144510,0
1638079200000,54377.42000000,54590.48000000,54173.81000000,54475.96000000,787.06509000,1638082799999,42814209.32384400,33780,418.35525000,22755691.40537580,0
1638082800000,54475.97000000,54636.65000000,54396.33000000,54515.61000000,985.20489000,1638086399999,53687364.44925340,36026,513.13672000,27966152.53496310,0
1638086400000,54515.60000000,54682.90000000,54231.92000000,54396.20000000,823.84063000,1638089999999,44822246.94297610,32618,394.48510000,21467242.19119590,0
1638090000000,54393.87000000,54475.00000000,54130.72000000,54335.80000000,765.69280000,1638093599999,41561148.72532750,34612,378.61095000,20551479.97801180,0
1638093600000,54335.80000000,54933.80000000,54184.60000000,54718.15000000,1028.53328000,1638097199999,56099779.92588770,41646,542.55061000,29588417.64919370,0
1638097200000,54718.15000000,54875.00000000,54425.27000000,54493.09000000,1030.39011000,1638100799999,56272647.59678260,36299,506.80191000,27684078.25773130,0
1638100800000,54493.10000000,54635.52000000,54263.16000000,54356.62000000,909.92581000,1638104399999,49524166.68229080,42879,460.66418000,25072961.07334970,0
1638104400000,54356.62000000,54396.33000000,54203.13000000,54274.20000000,777.65959000,1638107999999,42215169.25766310,37518,373.67441000,20285471.29565510,0
1638108000000,54274.20000000,54555.00000000,54029.99000000,54365.00000000,1130.33676000,1638111599999,61372885.07605620,42454,513.15818000,27881567.63609480,0
1638111600000,54365.00000000,54450.00000000,54169.84000000,54296.14000000,753.76788000,1638115199999,40934287.86707240,34197,363.73079000,19753808.52919380,0
1638115200000,54296.14000000,54373.00000000,53942.01000000,54188.43000000,1277.09931000,1638118799999,69125108.86114300,51495,636.01494000,34423072.76387550,0
1638118800000,54188.43000000,54287.25000000,53800.00000000,53896.37000000,1358.34476000,1638122399999,73338193.76930460,56374,588.86792000,31799983.56346410,0
1638122400000,53896.36000000,54186.17000000,53256.64000000,54108.99000000,2958.13310000,1638125999999,158995079.39633250,90424,1473.57777000,79236207.41530900,0
1638126000000,54108.99000000,54967.50000000,54044.98000000,54617.85000000,2249.22593000,1638129599999,122771631.59840280,63291,1173.05160000,64014078.59167780,0
1638129600000,54617.85000000,55149.99000000,54617.84000000,54918.51000000,1304.77195000,1638133199999,71598414.44842870,45765,746.24155000,40948287.90366700,0
1638133200000,54918.51000000,56390.00000000,54863.01000000,56273.23000000,3117.97195000,1638136799999,173664856.25524760,94884,1822.67182000,101500257.24427760,0
1638136800000,56273.23000000,56729.72000000,56023.01000000,56029.82000000,2427.77250000,1638140399999,136925605.72282380,86653,1214.82610000,68524696.12001700,0
1638140400000,56029.81000000,57445.05000000,56000.00000000,57274.88000000,3468.78753000,1638143999999,197760088.12035750,97925,1959.72750000,111749292.27241160,0
