1635638400000,61859.19000000,62400.15000000,61859.18000000,62375.29000000,2649.54855000,1635641999999,164847309.27864920,101409,1354.82729000,84261545.24242790,0
1635642000000,62375.28000000,62405.30000000,62114.18000000,62169.00000000,1695.15085000,1635645599999,105581469.25881150,80785,754.41303000,46983685.84898970,0
1635645600000,62169.00000000,62290.00000000,61620.00000000,61741.01000000,1686.69741000,1635649199999,104636598.13250140,77919,825.46817000,51220333.82227480,0
1635649200000,61741.00000000,61883.01000000,61581.96000000,61697.84000000,1204.90001000,1635652799999,74370859.94676250,66814,513.37937000,31691215.59407820,0
1635652800000,61697.85000000,61746.28000000,61400.24000000,61404.85000000,1437.43341000,1635656399999,88517753.64068620,63524,596.93906000,36761254.32983600,0
1635656400000,61404.84000000,61464.02000000,61150.15000000,61273.38000000,1542.59450000,1635659999999,94592512.05379330,56336,703.22097000,43121598.90200480,0
1635660000000,61273.38000000,61365.93000000,61065.76000000,61298.26000000,1385.71769000,1635663599999,84850154.89741140,46211,649.31091000,39762045.80983040,0
1635663600000,61296.21000000,61410.52000000,61172.97000000,61362.61000000,1192.55103000,1635667199999,73123856.19294240,66054,627.12257000,38453873.15140600,0
1635667200000,61362.60000000,61369.36000000,60525.00000000,60792.62000000,2493.83365000,1635670799999,152020605.25963280,86757,1081.72276000,65941054.80130630,0
1635670800000,60792.61000000,60838.83000000,60552.43000000,60666.39000000,1510.57233000,1635674399999,91663102.56599710,67179,776.11690000,47097867.88929860,0
1635674400000,60666.39000000,61087.04000000,60350.00000000,60784.09000000,2347.81385000,1635677999999,142512394.10809320,94789,1177.13827000,71455234.95345360,0
1635678000000,60784.10000000,60902.74000000,60279.63000000,60467.81000000,1917.94023000,1635681599999,116086912.86667250,66130,890.92900000,53939168.32004000,0
1635681600000,60467.81000000,60800.22000000,60123.00000000,60283.88000000,2481.31958000,1635685199999,149844350.57125480,73253,1151.88896000,69584897.61122220,0
1635685200000,60283.87000000,60611.42000000,59945.36000000,60363.20000000,2693.21759000,1635688799999,162395620.11850620,98113,1212.76835000,73159442.47084200,0
1635688800000,60363.20000000,60750.00000000,60150.00000000,60435.23000000,2720.64439000,1635692399999,164436193.93423760,80905,1678.13377000,101441788.22819330,0
1635692400000,60435.23000000,60709.58000000,60313.57000000,60460.23000000,1459.56323000,1635695999999,88366878.26344000,63369,764.02408000,46257265.07647540,0
1635696000000,60460.23000000,60700.00000000,60200.00000000,60670.07000000,1378.87896000,1635699599999,83370381.08441140,57330,726.16122000,43908667.07606000,0
1635699600000,60670.07000000,60906.79000000,60490.01000000,60614.43000000,1307.17380000,1635703199999,79350176.06638470,57099,718.93800000,43643541.58024240,0
1635703200000,60614.43000000,60811.83000000,60384.11000000,60705.62000000,1250.49540000,1635706799999,75710692.43120850,52096,656.59425000,39747345.30645640,0
1635706800000,60705.62000000,60844.22000000,60598.57000000,60689.95000000,824.62936000,1635710399999,50077121.28431880,40662,424.51884000,25781756.67090190,0
1635710400000,60689.95000000,61076.57000000,60521.33000000,60922.36000000,1033.98106000,1635713999999,62936130.57178490,40294,552.43213000,33626874.75499920,0
1635714000000,60922.36000000,61500.00000000,60865.41000000,61444.33000000,1187.14634000,1635717599999,72694433.95390480,53995,549.75424000,33657010.45234210,0
1635717600000,61444.34000000,61579.81000000,61260.71000000,61365.72000000,918.54102000,1635721199999,56413683.97068560,39492,481.58439000,29579029.66519790,0
1635721200000,61365.72000000,61620.06000000,61170.19000000,61299.80000000,947.29370000,1635724799999,58157286.89140300,32902,494.69553000,30372568.06130130,0
