1588809600000,9143.40000000,9208.00000000,9021.00000000,9183.70000000,7284.74563600,1588813199999,66526705.75046436,67385,3246.05421800,29657751.62837262,0
1588813200000,9183.71000000,9244.60000000,9183.71000000,9224.51000000,3096.91202600,1588816799999,28546015.84701778,35134,1281.65917900,11817125.23566032,0
1588816800000,9226.35000000,9374.93000000,9193.13000000,9330.88000000,4544.32709500,1588820399999,42257716.16018068,43580,2369.35992300,22031036.08586807,0
1588820400000,9331.78000000,9350.00000000,9252.04000000,9290.39000000,3609.50587600,1588823999999,33563015.71659785,30727,1886.78436500,17547233.83962642,0
1588824000000,9290.21000000,9323.51000000,9240.06000000,9276.57000000,2342.65640900,1588827599999,21754310.89908126,25345,1137.88186700,10570971.09756942,0
1588827600000,9276.97000000,9312.23000000,9230.90000000,9269.00000000,2404.06573300,1588831199999,22307868.19778378,23494,1208.13021200,11213162.88961733,0
1588831200000,9268.47000000,9304.00000000,9242.00000000,9251.83000000,1839.92905100,1588834799999,17066154.18199705,20674,815.75759400,7566565.15994785,0
1588834800000,9251.46000000,9315.00000000,9235.62000000,9309.92000000,2208.89708300,1588838399999,20505493.32213066,24931,1101.46098600,10227421.96728978,0
1588838400000,9308.56000000,9340.00000000,9273.01000000,9338.84000000,2484.51320400,1588841999999,23113355.16808740,26182,1223.06325100,11380073.32456976,0
1588842000000,9338.81000000,9338.81000000,9265.22000000,9312.99000000,2400.02190300,1588845599999,22320809.30686596,25837,970.32174700,9025185.15941418,0
1588845600000,9312.99000000,9323.00000000,9260.80000000,9290.48000000,2521.36203400,1588849199999,23420623.17971711,24200,1188.10253200,11036455.43956120,0
1588849200000,9290.49000000,9310.00000000,9247.10000000,9280.01000000,2238.19408200,1588852799999,20765751.97199096,22988,1091.80215300,10131631.56706621,0
1588852800000,9280.05000000,9374.93000000,9262.00000000,9368.96000000,4251.93668300,1588856399999,39651070.52919594,37237,2237.98406900,20875602.65473326,0
1588856400000,9368.96000000,9590.00000000,9304.00000000,9486.53000000,19832.82683400,1588859999999,187787376.35375315,128801,11258.21616200,106605097.20482196,0
1588860000000,9487.20000000,9537.00000000,9481.63000000,9496.49000000,5163.63890100,1588863599999,49105005.78355518,50000,2410.78716800,22927584.16486322,0
1588863600000,9496.45000000,9567.37000000,9350.00000000,9515.51000000,9212.30000900,1588867199999,87267275.56169037,69096,4265.78285800,40432291.58890155,0
1588867200000,9516.43000000,9634.74000000,9503.34000000,9631.03000000,7301.70421700,1588870799999,69855791.58983657,68168,3728.27229100,35676336.51857336,0
1588870800000,9631.01000000,9887.00000000,9628.63000000,9832.08000000,20738.43227200,1588874399999,202358463.34802602,151921,10972.86507300,107059368.45778450,0
1588874400000,9832.08000000,9855.11000000,9730.36000000,9793.47000000,7524.83268300,1588877999999,73761434.83913223,67995,3285.68449400,32207974.39040899,0
1588878000000,9793.62000000,9950.00000000,9724.97000000,9863.93000000,9718.13181800,1588881599999,96019179.44149481,81156,5088.21344300,50296899.98501084,0
1588881600000,9863.93000000,9895.02000000,9721.01000000,9797.34000000,6158.55791300,1588885199999,60465528.53792703,57360,2749.83547500,27003183.25132207,0
1588885200000,9795.74000000,9890.00000000,9750.10000000,9871.91000000,3573.54237200,1588888799999,35073656.34841968,41036,1756.94379300,17243872.30165306,0
1588888800000,9872.61000000,9930.00000000,9820.30000000,9892.80000000,3884.43351500,1588892399999,38365019.32652111,40249,2059.06848100,20336854.29910165,0
1588892400000,9893.04000000,10067.00000000,9854.45000000,9986.40000000,12819.14402900,1588895999999,127925840.64489734,91339,7268.16177800,72538299.98436670,0
